"","subj","item","pred","rt"
"2486",39,4,-1,681.531768600799
"2487",39,6,-1,532.149289011143
"2488",39,8,-1,292.26870696576
"2489",39,10,-1,274.068213739295
"2490",39,12,-1,264.015731945739
"2491",39,14,-1,257.554909598969
"2492",39,16,-1,400.655544962737
"2493",39,18,-1,491.635209915107
"2494",39,20,-1,339.179089168317
"2495",39,22,-1,387.692030083409
"2496",39,24,-1,334.540053572545
"2497",39,26,-1,393.110006669002
"2498",39,28,-1,336.724327921941
"2499",39,30,-1,280.486519038355
"2500",39,32,-1,349.730405467655
"2501",39,34,-1,276.504142044382
"2502",39,36,-1,483.178309841142
"2503",40,2,-1,437.244697357737
"2504",40,4,-1,385.04360134443
"2505",40,6,-1,493.404333608426
"2506",40,8,-1,518.955397666685
"2507",40,10,-1,398.22515364808
"2508",40,12,-1,302.111214509234
"2509",40,14,-1,539.566088672134
"2510",40,16,-1,334.848095795416
"2511",40,18,-1,658.273224628247
"2512",40,20,-1,384.634853017824
"2513",40,22,-1,335.978492031751
"2514",40,24,-1,524.834335061258
"2515",40,26,-1,349.074927939718
"2516",40,28,-1,510.291920345771
"2517",40,30,-1,359.318076897435
"2518",40,32,-1,515.447015020871
"2519",40,34,-1,525.475682960615
"2520",40,36,-1,340.671748559051
"2521",41,2,-1,650.845627267649
"2522",41,4,-1,562.408168968785
"2523",41,6,-1,402.04066669322
"2524",41,8,-1,593.353949470792
"2525",41,10,-1,612.882381586629
"2526",41,12,-1,438.136731089717
"2527",41,14,-1,435.435993279988
"2528",41,16,-1,390.042731896993
"2529",41,18,-1,277.28996264482
"2530",41,20,-1,571.655062297561
"2531",41,22,-1,422.934642417774
"2532",41,24,-1,480.157190011024
"2533",41,26,-1,550.845295519477
"2534",41,28,-1,387.095910665203
"2535",41,30,-1,337.169135149893
"2536",41,32,-1,380.692766275493
"2537",41,34,-1,338.317957792323
"2538",41,36,-1,566.884649644508
"2539",42,2,-1,430.613446893552
"2540",42,4,-1,398.163326790653
"2541",42,6,-1,434.173605196522
"2542",42,8,-1,219.500898536002
"2543",42,10,-1,461.027684049986
"2544",42,12,-1,322.376375808503
"2545",42,14,-1,384.370892014751
"2546",42,16,-1,493.30207097067
"2547",42,18,-1,325.768683051898
"2548",42,20,-1,325.911419579292
"2549",42,22,-1,409.438194023907
"2550",42,24,-1,543.918806002382
"2551",42,26,-1,469.058327664844
"2552",42,28,-1,417.284864023569
"2553",42,30,-1,425.433836474476
"2554",42,32,-1,736.926515291868
"2555",42,34,-1,358.589916210582
"2556",42,36,-1,391.312904476557
"2557",43,2,-1,393.262028048125
"2558",43,4,-1,402.179675061575
"2559",43,6,-1,338.313985840122
"2560",43,8,-1,523.866995720137
"2561",43,10,-1,258.59825380779
"2562",43,12,-1,383.969345261557
"2563",43,14,-1,509.556691161343
"2564",43,16,-1,538.435473932926
"2565",43,18,-1,409.255017913236
"2566",43,20,-1,471.972103479805
"2567",43,22,-1,367.601482305523
"2568",43,24,-1,428.232411241112
"2569",43,26,-1,457.88766758314
"2570",43,28,-1,430.812548051702
"2571",43,30,-1,553.755295124138
"2572",43,32,-1,373.943689187102
"2573",43,34,-1,467.990488606218
"2574",43,36,-1,561.306506321669
"2575",44,2,-1,433.828288989608
"2576",44,4,-1,318.708760369134
"2577",44,6,-1,449.171753148408
"2578",44,8,-1,247.678896448873
"2579",44,10,-1,353.034095119488
"2580",44,12,-1,377.890226984219
"2581",44,14,-1,413.151192384645
"2582",44,16,-1,302.678637315277
"2583",44,18,-1,400.964746591103
"2584",44,20,-1,392.037655416441
"2585",44,22,-1,371.124493442205
"2586",44,24,-1,361.937963133546
"2587",44,26,-1,535.677862762065
"2588",44,28,-1,321.197920569932
"2589",44,30,-1,605.718968058162
"2590",44,32,-1,403.020897335971
"2591",44,34,-1,361.85203383629
"2592",44,36,-1,452.622581054034
"2593",45,2,-1,441.080376294686
"2594",45,4,-1,547.782978044611
"2595",45,6,-1,439.557534721355
"2596",45,8,-1,620.888582012199
"2597",45,10,-1,282.788284925142
"2598",45,12,-1,471.957636593346
"2599",45,14,-1,515.762502349748
"2600",45,16,-1,259.624647155342
"2601",45,18,-1,447.846459051564
"2602",45,20,-1,338.56211909485
"2603",45,22,-1,287.265158320746
"2604",45,24,-1,283.865517675233
"2605",45,26,-1,473.286450403786
"2606",45,28,-1,218.466432472236
"2607",45,30,-1,256.971600146953
"2608",45,32,-1,373.569161696624
"2609",45,34,-1,384.049772029481
"2610",45,36,-1,220.184092099862
"2611",46,2,-1,546.71119670674
"2612",46,4,-1,428.11664010538
"2613",46,6,-1,363.672358979182
"2614",46,8,-1,399.355732178619
"2615",46,10,-1,295.342325826548
"2616",46,12,-1,431.577006548828
"2617",46,14,-1,322.667078378256
"2618",46,16,-1,253.813785824321
"2619",46,18,-1,520.812818722797
"2620",46,20,-1,485.997837448312
"2621",46,22,-1,547.944695164004
"2622",46,24,-1,310.340059310498
"2623",46,26,-1,366.90713872636
"2624",46,28,-1,375.860493712756
"2625",46,30,-1,464.952269564793
"2626",46,32,-1,304.374127019422
"2627",46,34,-1,304.240965323476
"2628",46,36,-1,403.543363100133
"2629",47,2,-1,242.304057407099
"2630",47,4,-1,358.014038368757
"2631",47,6,-1,483.226189680361
"2632",47,8,-1,463.759019155794
"2633",47,10,-1,422.515090393738
"2634",47,12,-1,329.106999959962
"2635",47,14,-1,405.344239406714
"2636",47,16,-1,378.815924225609
"2637",47,18,-1,293.532554101567
"2638",47,20,-1,321.591753669567
"2639",47,22,-1,371.582584638122
"2640",47,24,-1,455.170617628277
"2641",47,26,-1,408.623554409004
"2642",47,28,-1,363.714846241144
"2643",47,30,-1,575.884768063929
"2644",47,32,-1,448.03040766344
"2645",47,34,-1,442.433782356383
"2646",47,36,-1,437.566596676232
"2647",48,2,-1,472.619172240536
"2648",48,4,-1,502.561281574172
"2649",48,6,-1,370.418158455944
"2650",48,8,-1,270.727304575423
"2651",48,10,-1,300.260757662665
"2652",48,12,-1,447.246611209781
"2653",48,14,-1,381.944425464374
"2654",48,16,-1,285.718259922705
"2655",48,18,-1,421.017840600081
"2656",48,20,-1,410.977475621887
"2657",48,22,-1,410.178914144849
"2658",48,24,-1,475.625031808102
"2659",48,26,-1,274.149540801938
"2660",48,28,-1,365.042032632395
"2661",48,30,-1,417.885704741168
"2662",48,32,-1,419.894182250694
"2663",48,34,-1,597.493361570319
"2664",48,36,-1,436.04178358858
"2665",49,2,-1,368.078330938838
"2666",49,4,-1,416.321423357984
"2667",49,6,-1,497.630050903516
"2668",49,8,-1,310.073169714287
"2669",49,10,-1,427.132219719269
"2670",49,12,-1,311.179875239272
"2671",49,14,-1,367.329619685975
"2672",49,16,-1,313.800835899496
"2673",49,18,-1,491.008552325542
"2674",49,20,-1,733.170743721992
"2675",49,22,-1,237.618761694463
"2676",49,24,-1,620.406911979791
"2677",49,26,-1,494.343809386903
"2678",49,28,-1,262.098885623226
"2679",49,30,-1,340.885391801451
"2680",49,32,-1,400.3608393518
"2681",49,34,-1,568.585925733449
"2682",49,36,-1,329.6220678208
"2683",50,2,-1,609.175396594053
"2684",50,4,-1,208.478598379093
"2685",50,6,-1,368.029693241147
"2686",50,8,-1,518.234903435618
"2687",50,10,-1,446.194497216188
"2688",50,12,-1,434.040101484945
"2689",50,14,-1,333.213273000459
"2690",50,16,-1,543.096608724587
"2691",50,18,-1,483.926801655081
"2692",50,20,-1,249.380455342298
"2693",50,22,-1,411.05975735728
"2694",50,24,-1,257.719364134003
"2695",50,26,-1,361.692105213366
"2696",50,28,-1,474.760106653072
"2697",50,30,-1,425.720614415531
"2698",50,32,-1,476.584880789592
"2699",50,34,-1,461.004212482864
"2700",50,36,-1,455.055174081489
"2701",51,2,-1,504.786290122957
"2702",51,4,-1,411.123039563811
"2703",51,6,-1,273.805123525391
"2704",51,8,-1,273.26537154072
"2705",51,10,-1,493.174784858918
"2706",51,12,-1,541.958814837498
"2707",51,14,-1,580.976246284165
"2708",51,16,-1,263.564966752
"2709",51,18,-1,365.916949716319
"2710",51,20,-1,314.007788342007
"2711",51,22,-1,529.304185220643
"2712",51,24,-1,457.213510815231
"2713",51,26,-1,292.115888665903
"2714",51,28,-1,349.210228437801
"2715",51,30,-1,280.092698185062
"2716",51,32,-1,450.387611444526
"2717",51,34,-1,346.170913613388
"2718",51,36,-1,378.699130788396
"2719",52,2,-1,584.699088177281
"2720",52,4,-1,409.649467969662
"2721",52,6,-1,347.783935185074
"2722",52,8,-1,330.389497392254
"2723",52,10,-1,340.358560794136
"2724",52,12,-1,399.690082505812
"2725",52,14,-1,468.376299318995
"2726",52,16,-1,492.751227282639
"2727",52,18,-1,345.5540843615
"2728",52,20,-1,452.132836439178
"2729",52,22,-1,446.541765541557
"2730",52,24,-1,291.52409852824
"2731",52,26,-1,515.007068969966
"2732",52,28,-1,382.565382132884
"2733",52,30,-1,428.470265798529
"2734",52,32,-1,320.28250482491
"2735",52,34,-1,349.797050168561
"2736",52,36,-1,412.691559991835
"2737",53,2,-1,488.617783331299
"2738",53,4,-1,384.978350851951
"2739",53,6,-1,377.250471036574
"2740",53,8,-1,375.769915859848
"2741",53,10,-1,352.643783057734
"2742",53,12,-1,337.075264949586
"2743",53,14,-1,340.652497302316
"2744",53,16,-1,401.896495100711
"2745",53,18,-1,453.698889999707
"2746",53,20,-1,522.122750316686
"2747",53,22,-1,264.043661359175
"2748",53,24,-1,347.402170238944
"2749",53,26,-1,563.290097353164
"2750",53,28,-1,408.84673841469
"2751",53,30,-1,428.584091126645
"2752",53,32,-1,419.71656014125
"2753",53,34,-1,301.397711809358
"2754",53,36,-1,440.969365424769
"2755",54,2,-1,379.999049882516
"2756",54,4,-1,374.588792552951
"2757",54,6,-1,373.156077980739
"2758",54,8,-1,522.594856837381
"2759",54,10,-1,449.125602823681
"2760",54,12,-1,434.735544324735
"2761",54,14,-1,393.980415910946
"2762",54,16,-1,317.783909877898
"2763",54,18,-1,430.707077834778
"2764",54,20,-1,319.432617819453
"2765",54,22,-1,509.639907709788
"2766",54,24,-1,919.096024803945
"2767",54,26,-1,412.423364058701
"2768",54,28,-1,407.604534476581
"2769",54,30,-1,458.752249958607
"2770",54,32,-1,386.132792925759
"2771",54,34,-1,390.152575367597
"2772",54,36,-1,348.228329877219
"2773",55,2,-1,286.227951576614
"2774",55,4,-1,587.281670226909
"2775",55,6,-1,253.269525750777
"2776",55,8,-1,379.860315413445
"2777",55,10,-1,276.960226907474
"2778",55,12,-1,599.340049360773
"2779",55,14,-1,283.035589316048
"2780",55,16,-1,430.048041876731
"2781",55,18,-1,463.126931368575
"2782",55,20,-1,486.843181778774
"2783",55,22,-1,521.170655270409
"2784",55,24,-1,193.842322305521
"2785",55,26,-1,459.381578166947
"2786",55,28,-1,603.039544546017
"2787",55,30,-1,385.667965833765
"2788",55,32,-1,373.8313161898
"2789",55,34,-1,489.473027440806
"2790",55,36,-1,334.966294288429
"2791",56,2,-1,343.982510588992
"2792",56,4,-1,266.928667552213
"2793",56,6,-1,438.498950395766
"2794",56,8,-1,376.527942801418
"2795",56,10,-1,525.782285867562
"2796",56,12,-1,352.575932043094
"2797",56,14,-1,506.778228267937
"2798",56,16,-1,433.356714677056
"2799",56,18,-1,313.418695738457
"2800",56,20,-1,456.154655697659
"2801",56,22,-1,545.021160084299
"2802",56,24,-1,324.741348936302
"2803",56,26,-1,436.638744628789
"2804",56,28,-1,424.609791350262
"2805",56,30,-1,477.534437458195
"2806",56,32,-1,384.898694355378
"2807",56,34,-1,479.195227512424
"2808",56,36,-1,395.300047746777
"2809",57,2,-1,464.12461269463
"2810",57,4,-1,319.852548196699
"2811",57,6,-1,510.661885306834
"2812",57,8,-1,503.099626187891
"2813",57,10,-1,499.229951852653
"2814",57,12,-1,415.291818312225
"2815",57,14,-1,361.103142179301
"2816",57,16,-1,647.882224928179
"2817",57,18,-1,374.877091699639
"2818",57,20,-1,456.618983090913
"2819",57,22,-1,406.203196641577
"2820",57,24,-1,601.53631401132
"2821",57,26,-1,390.363594075766
"2822",57,28,-1,242.911387354823
"2823",57,30,-1,455.787042791558
"2824",57,32,-1,215.744264738237
"2825",57,34,-1,453.225037796054
"2826",57,36,-1,526.812901586303
"2827",58,2,-1,465.440653642132
"2828",58,4,-1,422.138853793792
"2829",58,6,-1,549.624123516038
"2830",58,8,-1,249.799157870302
"2831",58,10,-1,505.729457767492
"2832",58,12,-1,415.491518236529
"2833",58,14,-1,421.561278314614
"2834",58,16,-1,338.556048029651
"2835",58,18,-1,295.827774856248
"2836",58,20,-1,531.757122224468
"2837",58,22,-1,450.258102194175
"2838",58,24,-1,340.705259024002
"2839",58,26,-1,332.653242833673
"2840",58,28,-1,351.177695873183
"2841",58,30,-1,532.670420574244
"2842",58,32,-1,314.095118782455
"2843",58,34,-1,531.006443574462
"2844",58,36,-1,459.171051758717
"2845",59,2,-1,514.763798264366
"2846",59,4,-1,395.032940182197
"2847",59,6,-1,335.214275648041
"2848",59,8,-1,279.730004032559
"2849",59,10,-1,449.211395957373
"2850",59,12,-1,633.855426984368
"2851",59,14,-1,643.578108806161
"2852",59,16,-1,454.320527721408
"2853",59,18,-1,495.441626018048
"2854",59,20,-1,360.763712193861
"2855",59,22,-1,407.749790436386
"2856",59,24,-1,302.688520223733
"2857",59,26,-1,390.855035265658
"2858",59,28,-1,567.732908526471
"2859",59,30,-1,447.423465477151
"2860",59,32,-1,547.216316177702
"2861",59,34,-1,238.213895041862
"2862",59,36,-1,255.5396535511
"2863",60,2,-1,413.049762311279
"2864",60,4,-1,338.232361983549
"2865",60,6,-1,542.895393728628
"2866",60,8,-1,313.900922411134
"2867",60,10,-1,324.147572051541
"2868",60,12,-1,564.820154303488
"2869",60,14,-1,345.463419790232
"2870",60,16,-1,837.794143523123
"2871",60,18,-1,573.500738760815
"2872",60,20,-1,356.612249653188
"2873",60,22,-1,392.163373149461
"2874",60,24,-1,351.981580254215
"2875",60,26,-1,648.095474957619
"2876",60,28,-1,335.952835717573
"2877",60,30,-1,350.131344114792
"2878",60,32,-1,477.567780847806
"2879",60,34,-1,404.936538407639
"2880",60,36,-1,486.718024732411
"2881",61,2,-1,666.033862007009
"2882",61,4,-1,321.500207482298
"2883",61,6,-1,517.099077740258
"2884",61,8,-1,391.796049360181
"2885",61,10,-1,367.578517876447
"2886",61,12,-1,486.869515076453
"2887",61,14,-1,300.2211509154
"2888",61,16,-1,273.800376646809
"2889",61,18,-1,379.167477517165
"2890",61,20,-1,313.561576489995
"2891",61,22,-1,388.142630416748
"2892",61,24,-1,408.17589577816
"2893",61,26,-1,585.053461910446
"2894",61,28,-1,294.240086899935
"2895",61,30,-1,532.644934692679
"2896",61,32,-1,453.795588849028
"2897",61,34,-1,246.784249946501
"2898",61,36,-1,471.697858502898
"2899",62,2,-1,548.520159763021
"2900",62,4,-1,312.360250404868
"2901",62,6,-1,637.574521042232
"2902",62,8,-1,494.595908816779
"2903",62,10,-1,383.662329598803
"2904",62,12,-1,361.332412978338
"2905",62,14,-1,526.523021498223
"2906",62,16,-1,415.476392787648
"2907",62,18,-1,320.256960142383
"2908",62,20,-1,521.37219828819
"2909",62,22,-1,444.355023343129
"2910",62,24,-1,485.105892991059
"2911",62,26,-1,525.835198811282
"2912",62,28,-1,216.083500492169
"2913",62,30,-1,461.423341990567
"2914",62,32,-1,498.353428106218
"2915",62,34,-1,464.019689992423
"2916",62,36,-1,195.700161312892
"2917",63,2,-1,430.395456047437
"2918",63,4,-1,406.415976138345
"2919",63,6,-1,357.337551608981
"2920",63,8,-1,358.292464512833
"2921",63,10,-1,475.061657815404
"2922",63,12,-1,429.130104756365
"2923",63,14,-1,419.193930488719
"2924",63,16,-1,466.031129315238
"2925",63,18,-1,588.279700627584
"2926",63,20,-1,498.02339719487
"2927",63,22,-1,365.926307554086
"2928",63,24,-1,372.412815249344
"2929",63,26,-1,388.792724668597
"2930",63,28,-1,367.848543167847
"2931",63,30,-1,275.259780846405
"2932",63,32,-1,444.780999887795
"2933",63,34,-1,531.043847343135
"2934",63,36,-1,226.711104480434
"2935",64,2,-1,496.152979640919
"2936",64,4,-1,572.819783151032
"2937",64,6,-1,485.356710642043
"2938",64,8,-1,443.919060788788
"2939",64,10,-1,633.814380196143
"2940",64,12,-1,397.019329289496
"2941",64,14,-1,602.440432424106
"2942",64,16,-1,391.452105452124
"2943",64,18,-1,472.952970176702
"2944",64,20,-1,361.283852869563
"2945",64,22,-1,602.186458018989
"2946",64,24,-1,489.949262821654
"2947",64,26,-1,200.537075886255
"2948",64,28,-1,335.995176398529
"2949",64,30,-1,647.385809634513
"2950",64,32,-1,308.420111330827
"2951",64,34,-1,472.220958015496
"2952",64,36,-1,227.525090563135
"2953",65,2,-1,498.293964445161
"2954",65,4,-1,367.836051534618
"2955",65,6,-1,540.381893937844
"2956",65,8,-1,539.209743963722
"2957",65,10,-1,352.98860212275
"2958",65,12,-1,605.867788405484
"2959",65,14,-1,291.381168895175
"2960",65,16,-1,536.5685911987
"2961",65,18,-1,301.733157218643
"2962",65,20,-1,502.156297472236
"2963",65,22,-1,489.907291053669
"2964",65,24,-1,475.133383633485
"2965",65,26,-1,402.449383680321
"2966",65,28,-1,408.769136386531
"2967",65,30,-1,387.442908010352
"2968",65,32,-1,559.590303807466
"2969",65,34,-1,553.110758958513
"2970",65,36,-1,288.139206970924
"2971",66,2,-1,389.929618734114
"2972",66,4,-1,364.291107262647
"2973",66,6,-1,260.773621020264
"2974",66,8,-1,349.399220218323
"2975",66,10,-1,399.68549614186
"2976",66,12,-1,587.896311751273
"2977",66,14,-1,523.581471082596
"2978",66,16,-1,406.148795127568
"2979",66,18,-1,383.261497549406
"2980",66,20,-1,438.867415221291
"2981",66,22,-1,354.722663878463
"2982",66,24,-1,427.886453812099
"2983",66,26,-1,302.491716183845
"2984",66,28,-1,344.537272952722
"2985",66,30,-1,566.34583434136
"2986",66,32,-1,397.216869949741
"2987",66,34,-1,504.780677888794
"2988",66,36,-1,523.833315722209
"2989",67,2,-1,397.348647600274
"2990",67,4,-1,280.136982708243
"2991",67,6,-1,448.283968695022
"2992",67,8,-1,469.440844244318
"2993",67,10,-1,565.236290711641
"2994",67,12,-1,322.804653894191
"2995",67,14,-1,467.216012822839
"2996",67,16,-1,386.03283638312
"2997",67,18,-1,617.439061921304
"2998",67,20,-1,282.059178710131
"2999",67,22,-1,458.231237265654
"3000",67,24,-1,378.881718240591
"3001",67,26,-1,591.173696007763
"3002",67,28,-1,377.02377482667
"3003",67,30,-1,278.880501198171
"3004",67,32,-1,414.473418960577
"3005",67,34,-1,272.264503295363
"3006",67,36,-1,347.365033077788
"3007",68,2,-1,471.052318670642
"3008",68,4,-1,425.071596174387
"3009",68,6,-1,512.543528226332
"3010",68,8,-1,289.667953419982
"3011",68,10,-1,327.208153380961
"3012",68,12,-1,406.498049664123
"3013",68,14,-1,375.125690988198
"3014",68,16,-1,454.747872600534
"3015",68,18,-1,425.187254833223
"3016",68,20,-1,322.803804492416
"3017",68,22,-1,395.331850587864
"3018",68,24,-1,375.563464538461
"3019",68,26,-1,396.407635132573
"3020",68,28,-1,458.279274744163
"3021",68,30,-1,491.284156881066
"3022",68,32,-1,357.926347628736
"3023",68,34,-1,465.972132378139
"3024",68,36,-1,378.730199957465
"3025",69,2,-1,442.52147602469
"3026",69,4,-1,606.176875113075
"3027",69,6,-1,428.913084680094
"3028",69,8,-1,408.813659840206
"3029",69,10,-1,378.109947323014
"3030",69,12,-1,387.179294689775
"3031",69,14,-1,380.188164819581
"3032",69,16,-1,372.703536794435
"3033",69,18,-1,459.396491857598
"3034",69,20,-1,232.024685065523
"3035",69,22,-1,344.206377338419
"3036",69,24,-1,753.497693403807
"3037",69,26,-1,470.138358417947
"3038",69,28,-1,447.714622942414
"3039",69,30,-1,316.761355136762
"3040",69,32,-1,301.890182133335
"3041",69,34,-1,359.96384388263
"3042",69,36,-1,551.246523924759
"3043",70,2,-1,525.672685224103
"3044",70,4,-1,376.721063194475
"3045",70,6,-1,386.365261180552
"3046",70,8,-1,381.767307131289
"3047",70,10,-1,402.419466581573
"3048",70,12,-1,348.888610112036
"3049",70,14,-1,544.861127205422
"3050",70,16,-1,293.392836622272
"3051",70,18,-1,282.345780127006
"3052",70,20,-1,734.251504259562
"3053",70,22,-1,281.896516920565
"3054",70,24,-1,489.58622315842
"3055",70,26,-1,304.406793230642
"3056",70,28,-1,395.159663614879
"3057",70,30,-1,377.577011154079
"3058",70,32,-1,376.459721245676
"3059",70,34,-1,340.100920386422
"3060",70,36,-1,278.775419378454
"3061",71,2,-1,571.349892413684
"3062",71,4,-1,520.381347625196
"3063",71,6,-1,244.35083426018
"3064",71,8,-1,460.311544487434
"3065",71,10,-1,400.132308614923
"3066",71,12,-1,571.0681584338
"3067",71,14,-1,357.784525430854
"3068",71,16,-1,291.016229683448
"3069",71,18,-1,403.759980243745
"3070",71,20,-1,580.526860931629
"3071",71,22,-1,434.879664156496
"3072",71,24,-1,253.935387473919
"3073",71,26,-1,396.826425324295
"3074",71,28,-1,336.055338693431
"3075",71,30,-1,403.10711981935
"3076",71,32,-1,425.630991901421
"3077",71,34,-1,275.990235201198
"3078",71,36,-1,524.280064033666
"3079",72,2,-1,323.190394268241
"3080",72,4,-1,471.36649093688
"3081",72,6,-1,798.90176017182
"3082",72,8,-1,483.246890092513
"3083",72,10,-1,514.019221331735
"3084",72,12,-1,523.981921943028
"3085",72,14,-1,371.303180521543
"3086",72,16,-1,270.942851698198
"3087",72,18,-1,323.461760094283
"3088",72,20,-1,509.532685226631
"3089",72,22,-1,528.493424013413
"3090",72,24,-1,373.877025050833
"3091",72,26,-1,341.847015992877
"3092",72,28,-1,541.039619324934
"3093",72,30,-1,289.973422757713
"3094",72,32,-1,472.270585977263
"3095",72,34,-1,294.290040668359
"3096",72,36,-1,269.644449974054
"3097",73,2,-1,673.497444885395
"3098",73,4,-1,355.023805548737
"3099",73,6,-1,326.021634939628
"3100",73,8,-1,493.743138057982
"3101",73,10,-1,577.927970012341
"3102",73,12,-1,671.200772887786
"3103",73,14,-1,368.919238849157
"3104",73,16,-1,231.520023334426
"3105",73,18,-1,366.706493390005
"3106",73,20,-1,349.411580764067
"3107",73,22,-1,420.655064452592
"3108",73,24,-1,414.221259491189
"3109",73,26,-1,308.110680044246
"3110",73,28,-1,437.973547919502
"3111",73,30,-1,361.143848459918
"3112",73,32,-1,220.816866101098
"3113",73,34,-1,437.199546460728
"3114",73,36,-1,420.547615372373
"3115",74,2,-1,584.944571920418
"3116",74,4,-1,266.960188328572
"3117",74,6,-1,325.732114452551
"3118",74,8,-1,460.469655522593
"3119",74,10,-1,319.207294338965
"3120",74,12,-1,443.447588181145
"3121",74,14,-1,342.076222285277
"3122",74,16,-1,317.177884090804
"3123",74,18,-1,516.749019745389
"3124",74,20,-1,310.388424776562
"3125",74,22,-1,422.341952305528
"3126",74,24,-1,418.286269609483
"3127",74,26,-1,439.673990937994
"3128",74,28,-1,342.70522211499
"3129",74,30,-1,368.395204452113
"3130",74,32,-1,380.843876539335
"3131",74,34,-1,395.377886988215
"3132",74,36,-1,530.971955057231
"3133",75,2,-1,396.494181376875
"3134",75,4,-1,395.81364287229
"3135",75,6,-1,518.697007397316
"3136",75,8,-1,474.996391248915
"3137",75,10,-1,368.810150676161
"3138",75,12,-1,397.763029989623
"3139",75,14,-1,404.506130546659
"3140",75,16,-1,298.182240450142
"3141",75,18,-1,443.559755683295
"3142",75,20,-1,407.973114982673
"3143",75,22,-1,364.135466437377
"3144",75,24,-1,264.942439771167
"3145",75,26,-1,376.240793831245
"3146",75,28,-1,383.153532903838
"3147",75,30,-1,392.05983525937
"3148",75,32,-1,373.617780012471
"3149",75,34,-1,290.094463155299
"3150",75,36,-1,295.628618280478
"3151",76,2,-1,342.05189287513
"3152",76,4,-1,547.299033658313
"3153",76,6,-1,430.03032317998
"3154",76,8,-1,335.53292845031
"3155",76,10,-1,550.998690367135
"3156",76,12,-1,393.338414111817
"3157",76,14,-1,438.855377511277
"3158",76,16,-1,399.678764253066
"3159",76,18,-1,369.265934076602
"3160",76,20,-1,464.545656811121
"3161",76,22,-1,364.603655993975
"3162",76,24,-1,214.608356469178
"3163",76,26,-1,403.569084293147
"3164",76,28,-1,403.823806841383
"3165",76,30,-1,261.452958975238
"3166",76,32,-1,433.668093156175
"3167",76,34,-1,301.190217380065
"3168",76,36,-1,444.394199591007
"3169",77,2,-1,670.990132171556
"3170",77,4,-1,450.194407484431
"3171",77,6,-1,544.832366728126
"3172",77,8,-1,755.515477118976
"3173",77,10,-1,376.88857310288
"3174",77,12,-1,429.839478053653
"3175",77,14,-1,476.005443741602
"3176",77,16,-1,311.132549637019
"3177",77,18,-1,478.511113378871
"3178",77,20,-1,384.566945799451
"3179",77,22,-1,371.636750595822
"3180",77,24,-1,316.169500420987
"3181",77,26,-1,605.182549174946
"3182",77,28,-1,337.504412138734
"3183",77,30,-1,583.510635355441
"3184",77,32,-1,434.273849899805
"3185",77,34,-1,627.067167901427
"3186",77,36,-1,397.291836479323
"3187",78,2,-1,361.737279903847
"3188",78,4,-1,325.33325825945
"3189",78,6,-1,591.577353700744
"3190",78,8,-1,522.619247627439
"3191",78,10,-1,417.257084543372
"3192",78,12,-1,369.614810532776
"3193",78,14,-1,453.393677190184
"3194",78,16,-1,238.976899489113
"3195",78,18,-1,631.355588524527
"3196",78,20,-1,430.398898780369
"3197",78,22,-1,216.678639105994
"3198",78,24,-1,352.931956361362
"3199",78,26,-1,455.66698617544
"3200",78,28,-1,423.489736794392
"3201",78,30,-1,362.699270253073
"3202",78,32,-1,559.837071105585
"3203",78,34,-1,399.792303004869
"3204",78,36,-1,392.969118447222
"3205",79,2,-1,369.140657109079
"3206",79,4,-1,439.66591849477
"3207",79,6,-1,339.415654135804
"3208",79,8,-1,367.612174394724
"3209",79,10,-1,447.503248042238
"3210",79,12,-1,527.667824952342
"3211",79,14,-1,655.578868710692
"3212",79,16,-1,426.999281936499
"3213",79,18,-1,291.189129999839
"3214",79,20,-1,407.159573033236
"3215",79,22,-1,406.990620391638
"3216",79,24,-1,405.946766687313
"3217",79,26,-1,634.783857951897
"3218",79,28,-1,369.811696154182
"3219",79,30,-1,463.895401105366
"3220",79,32,-1,329.61618349412
"3221",79,34,-1,364.939757004523
"3222",79,36,-1,530.767905027385
"3223",80,2,-1,300.025073902265
"3224",80,4,-1,464.237005767833
"3225",80,6,-1,529.541416528481
"3226",80,8,-1,328.056451356106
"3227",80,10,-1,482.197440646044
"3228",80,12,-1,343.145000916747
"3229",80,14,-1,561.516694828818
"3230",80,16,-1,387.256159257843
"3231",80,18,-1,516.253346279035
"3232",80,20,-1,286.37317204635
"3233",80,22,-1,504.178605650046
"3234",80,24,-1,589.165182795353
"3235",80,26,-1,273.379954150728
"3236",80,28,-1,396.980438100076
"3237",80,30,-1,684.534303292215
"3238",80,32,-1,399.745525302172
"3239",80,34,-1,475.175450255999
"3240",80,36,-1,331.203215544652
"3241",81,2,-1,556.552754504802
"3242",81,4,-1,329.361660953031
"3243",81,6,-1,239.333769205142
"3244",81,8,-1,339.891835244127
"3245",81,10,-1,288.6742421999
"3246",81,12,-1,406.464415180307
"3247",81,14,-1,561.772599832737
"3248",81,16,-1,395.482844336319
"3249",81,18,-1,457.225990154268
"3250",81,20,-1,559.946218382541
"3251",81,22,-1,500.735910869802
"3252",81,24,-1,546.84924460669
"3253",81,26,-1,573.426774649195
"3254",81,28,-1,350.952581279683
"3255",81,30,-1,410.611166575918
"3256",81,32,-1,439.138692671395
"3257",81,34,-1,305.118599549842
"3258",81,36,-1,495.892334346173
"3259",82,2,-1,578.565747793635
"3260",82,4,-1,442.895631909726
"3261",82,6,-1,467.04918187109
"3262",82,8,-1,249.270273632276
